col,line,letter,s_read_mm,z_mm,turn,r_mm,x_wound,y_wound,x_crushed,y_crushed
6.0000,44.0000,2.0000,371.2400,146.3650,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,44.0000,3.0000,375.4000,146.3650,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,44.0000,4.0000,379.5600,146.3650,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,44.0000,5.0000,383.7200,146.3650,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,44.0000,6.0000,387.8800,146.3650,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,44.0000,7.0000,392.0400,146.3650,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,45.0000,1.0000,367.0800,149.1550,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,45.0000,2.0000,371.2400,149.1550,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,45.0000,3.0000,375.4000,149.1550,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,45.0000,4.0000,379.5600,149.1550,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,45.0000,5.0000,383.7200,149.1550,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,45.0000,6.0000,387.8800,149.1550,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,45.0000,7.0000,392.0400,149.1550,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,46.0000,1.0000,367.0800,151.9450,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,46.0000,2.0000,371.2400,151.9450,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,46.0000,3.0000,375.4000,151.9450,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,46.0000,4.0000,379.5600,151.9450,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,46.0000,5.0000,383.7200,151.9450,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,46.0000,6.0000,387.8800,151.9450,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,46.0000,7.0000,392.0400,151.9450,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,47.0000,1.0000,367.0800,154.7350,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,47.0000,2.0000,371.2400,154.7350,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,47.0000,3.0000,375.4000,154.7350,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,47.0000,4.0000,379.5600,154.7350,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,47.0000,5.0000,383.7200,154.7350,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,47.0000,6.0000,387.8800,154.7350,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,47.0000,7.0000,392.0400,154.7350,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,48.0000,1.0000,367.0800,157.5250,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,48.0000,2.0000,371.2400,157.5250,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,48.0000,3.0000,375.4000,157.5250,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,48.0000,4.0000,379.5600,157.5250,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,48.0000,5.0000,383.7200,157.5250,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,48.0000,6.0000,387.8800,157.5250,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,48.0000,7.0000,392.0400,157.5250,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,49.0000,1.0000,367.0800,160.3150,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,49.0000,2.0000,371.2400,160.3150,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,49.0000,3.0000,375.4000,160.3150,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,49.0000,4.0000,379.5600,160.3150,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,49.0000,5.0000,383.7200,160.3150,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,49.0000,6.0000,387.8800,160.3150,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,49.0000,7.0000,392.0400,160.3150,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,50.0000,1.0000,367.0800,163.1050,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,50.0000,2.0000,371.2400,163.1050,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,50.0000,3.0000,375.4000,163.1050,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,50.0000,4.0000,379.5600,163.1050,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,50.0000,5.0000,383.7200,163.1050,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,50.0000,6.0000,387.8800,163.1050,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,50.0000,7.0000,392.0400,163.1050,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,51.0000,1.0000,367.0800,165.8950,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,51.0000,2.0000,371.2400,165.8950,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,51.0000,3.0000,375.4000,165.8950,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,51.0000,4.0000,379.5600,165.8950,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,51.0000,5.0000,383.7200,165.8950,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,51.0000,6.0000,387.8800,165.8950,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,51.0000,7.0000,392.0400,165.8950,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,52.0000,1.0000,367.0800,168.6850,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,52.0000,2.0000,371.2400,168.6850,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,52.0000,3.0000,375.4000,168.6850,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,52.0000,4.0000,379.5600,168.6850,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,52.0000,5.0000,383.7200,168.6850,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,52.0000,6.0000,387.8800,168.6850,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,52.0000,7.0000,392.0400,168.6850,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
6.0000,53.0000,1.0000,367.0800,171.4750,66.0000,15.5184,15.5168,0.2235,20.2344,0.2247
6.0000,53.0000,2.0000,371.2400,171.4750,65.0000,15.5110,15.0144,-3.8935,18.6785,-3.6031
6.0000,53.0000,3.0000,375.4000,171.4750,65.0000,15.5036,13.4390,-7.7302,15.5630,-6.2970
6.0000,53.0000,4.0000,379.5600,171.4750,65.0000,15.4962,10.9028,-11.0119,11.8294,-8.0759
6.0000,53.0000,5.0000,383.7200,171.4750,65.0000,15.4888,7.5870,-13.5034,7.8463,-9.2094
6.0000,53.0000,6.0000,387.8800,171.4750,65.0000,15.4814,3.7290,-15.0256,3.7492,-9.8331
6.0000,53.0000,7.0000,392.0400,171.4750,65.0000,15.4740,-0.3948,-15.4690,-0.3938,-10.0082
7.0000,1.0000,1.0000,410.0800,26.3950,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,1.0000,2.0000,414.2400,26.3950,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,1.0000,3.0000,418.4000,26.3950,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,1.0000,4.0000,422.5600,26.3950,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,1.0000,5.0000,426.7200,26.3950,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,1.0000,6.0000,430.8800,26.3950,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,1.0000,7.0000,435.0400,26.3950,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,2.0000,1.0000,410.0800,29.1850,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,2.0000,2.0000,414.2400,29.1850,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,2.0000,3.0000,418.4000,29.1850,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,2.0000,4.0000,422.5600,29.1850,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,2.0000,5.0000,426.7200,29.1850,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,2.0000,6.0000,430.8800,29.1850,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,2.0000,7.0000,435.0400,29.1850,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,3.0000,1.0000,410.0800,31.9750,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,3.0000,2.0000,414.2400,31.9750,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,3.0000,3.0000,418.4000,31.9750,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,3.0000,4.0000,422.5600,31.9750,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,3.0000,5.0000,426.7200,31.9750,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,3.0000,6.0000,430.8800,31.9750,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,3.0000,7.0000,435.0400,31.9750,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,4.0000,1.0000,410.0800,34.7650,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,4.0000,2.0000,414.2400,34.7650,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,4.0000,3.0000,418.4000,34.7650,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,4.0000,4.0000,422.5600,34.7650,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,4.0000,5.0000,426.7200,34.7650,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,4.0000,6.0000,430.8800,34.7650,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,4.0000,7.0000,435.0400,34.7650,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,5.0000,1.0000,410.0800,37.5550,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,5.0000,2.0000,414.2400,37.5550,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,5.0000,3.0000,418.4000,37.5550,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,5.0000,4.0000,422.5600,37.5550,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,5.0000,5.0000,426.7200,37.5550,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,5.0000,6.0000,430.8800,37.5550,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,5.0000,7.0000,435.0400,37.5550,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,6.0000,1.0000,410.0800,40.3450,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,6.0000,2.0000,414.2400,40.3450,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,6.0000,3.0000,418.4000,40.3450,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,6.0000,4.0000,422.5600,40.3450,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,6.0000,5.0000,426.7200,40.3450,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,6.0000,6.0000,430.8800,40.3450,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,6.0000,7.0000,435.0400,40.3450,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,7.0000,1.0000,410.0800,43.1350,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,7.0000,2.0000,414.2400,43.1350,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,7.0000,3.0000,418.4000,43.1350,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,7.0000,4.0000,422.5600,43.1350,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,7.0000,5.0000,426.7200,43.1350,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,7.0000,6.0000,430.8800,43.1350,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,7.0000,7.0000,435.0400,43.1350,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,8.0000,1.0000,410.0800,45.9250,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,8.0000,2.0000,414.2400,45.9250,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,8.0000,3.0000,418.4000,45.9250,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,8.0000,4.0000,422.5600,45.9250,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,8.0000,5.0000,426.7200,45.9250,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,8.0000,6.0000,430.8800,45.9250,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,8.0000,7.0000,435.0400,45.9250,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,9.0000,1.0000,410.0800,48.7150,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,9.0000,2.0000,414.2400,48.7150,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,9.0000,3.0000,418.4000,48.7150,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,9.0000,4.0000,422.5600,48.7150,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,9.0000,5.0000,426.7200,48.7150,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,9.0000,6.0000,430.8800,48.7150,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,9.0000,7.0000,435.0400,48.7150,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,10.0000,1.0000,410.0800,51.5050,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,10.0000,2.0000,414.2400,51.5050,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,10.0000,3.0000,418.4000,51.5050,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,10.0000,4.0000,422.5600,51.5050,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,10.0000,5.0000,426.7200,51.5050,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,10.0000,6.0000,430.8800,51.5050,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,10.0000,7.0000,435.0400,51.5050,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,11.0000,1.0000,410.0800,54.2950,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,11.0000,2.0000,414.2400,54.2950,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,11.0000,3.0000,418.4000,54.2950,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,11.0000,4.0000,422.5600,54.2950,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,11.0000,5.0000,426.7200,54.2950,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,11.0000,6.0000,430.8800,54.2950,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,11.0000,7.0000,435.0400,54.2950,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,12.0000,1.0000,410.0800,57.0850,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,12.0000,2.0000,414.2400,57.0850,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,12.0000,3.0000,418.4000,57.0850,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,12.0000,4.0000,422.5600,57.0850,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,12.0000,5.0000,426.7200,57.0850,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,12.0000,6.0000,430.8800,57.0850,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,12.0000,7.0000,435.0400,57.0850,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,13.0000,1.0000,410.0800,59.8750,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,13.0000,2.0000,414.2400,59.8750,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,13.0000,3.0000,418.4000,59.8750,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,13.0000,4.0000,422.5600,59.8750,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,13.0000,5.0000,426.7200,59.8750,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,13.0000,6.0000,430.8800,59.8750,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,13.0000,7.0000,435.0400,59.8750,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,14.0000,1.0000,410.0800,62.6650,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,14.0000,2.0000,414.2400,62.6650,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,14.0000,3.0000,418.4000,62.6650,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,14.0000,4.0000,422.5600,62.6650,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,14.0000,5.0000,426.7200,62.6650,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,14.0000,6.0000,430.8800,62.6650,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,14.0000,7.0000,435.0400,62.6650,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,15.0000,1.0000,410.0800,65.4550,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,15.0000,2.0000,414.2400,65.4550,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,15.0000,3.0000,418.4000,65.4550,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,15.0000,4.0000,422.5600,65.4550,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,15.0000,5.0000,426.7200,65.4550,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,15.0000,6.0000,430.8800,65.4550,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,15.0000,7.0000,435.0400,65.4550,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,16.0000,1.0000,410.0800,68.2450,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,16.0000,2.0000,414.2400,68.2450,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,16.0000,3.0000,418.4000,68.2450,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,16.0000,4.0000,422.5600,68.2450,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,16.0000,5.0000,426.7200,68.2450,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,16.0000,6.0000,430.8800,68.2450,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,16.0000,7.0000,435.0400,68.2450,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,17.0000,1.0000,410.0800,71.0350,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,17.0000,2.0000,414.2400,71.0350,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,17.0000,3.0000,418.4000,71.0350,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,17.0000,4.0000,422.5600,71.0350,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,17.0000,5.0000,426.7200,71.0350,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,17.0000,6.0000,430.8800,71.0350,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,17.0000,7.0000,435.0400,71.0350,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,18.0000,1.0000,410.0800,73.8250,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,18.0000,2.0000,414.2400,73.8250,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,18.0000,3.0000,418.4000,73.8250,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,18.0000,4.0000,422.5600,73.8250,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,18.0000,5.0000,426.7200,73.8250,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,18.0000,6.0000,430.8800,73.8250,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,18.0000,7.0000,435.0400,73.8250,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,19.0000,1.0000,410.0800,76.6150,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,19.0000,2.0000,414.2400,76.6150,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,19.0000,3.0000,418.4000,76.6150,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,19.0000,4.0000,422.5600,76.6150,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,19.0000,5.0000,426.7200,76.6150,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,19.0000,6.0000,430.8800,76.6150,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,19.0000,7.0000,435.0400,76.6150,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,20.0000,1.0000,410.0800,79.4050,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,20.0000,2.0000,414.2400,79.4050,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,20.0000,3.0000,418.4000,79.4050,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,20.0000,4.0000,422.5600,79.4050,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,20.0000,5.0000,426.7200,79.4050,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,20.0000,6.0000,430.8800,79.4050,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,20.0000,7.0000,435.0400,79.4050,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,21.0000,1.0000,410.0800,82.1950,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,21.0000,2.0000,414.2400,82.1950,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,21.0000,3.0000,418.4000,82.1950,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,21.0000,4.0000,422.5600,82.1950,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,21.0000,5.0000,426.7200,82.1950,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,21.0000,6.0000,430.8800,82.1950,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,21.0000,7.0000,435.0400,82.1950,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,22.0000,1.0000,410.0800,84.9850,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,22.0000,2.0000,414.2400,84.9850,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,22.0000,3.0000,418.4000,84.9850,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,22.0000,4.0000,422.5600,84.9850,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,22.0000,5.0000,426.7200,84.9850,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,22.0000,6.0000,430.8800,84.9850,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,22.0000,7.0000,435.0400,84.9850,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,23.0000,1.0000,410.0800,87.7750,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,23.0000,2.0000,414.2400,87.7750,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,23.0000,3.0000,418.4000,87.7750,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,23.0000,4.0000,422.5600,87.7750,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,23.0000,5.0000,426.7200,87.7750,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,23.0000,6.0000,430.8800,87.7750,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,23.0000,7.0000,435.0400,87.7750,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,24.0000,1.0000,410.0800,90.5650,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,24.0000,2.0000,414.2400,90.5650,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,24.0000,3.0000,418.4000,90.5650,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,24.0000,4.0000,422.5600,90.5650,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,24.0000,5.0000,426.7200,90.5650,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
7.0000,24.0000,6.0000,430.8800,90.5650,65.0000,15.4048,-8.7038,12.7103,-9.1766,8.8967
7.0000,24.0000,7.0000,435.0400,90.5650,65.0000,15.3973,-4.9942,14.5649,-5.0845,9.6820
7.0000,25.0000,1.0000,410.0800,93.3550,65.0000,15.4419,-14.3504,-5.7026,-17.3539,-4.9914
7.0000,25.0000,2.0000,414.2400,93.3550,65.0000,15.4345,-15.3433,-1.6757,-19.7468,-1.6493
7.0000,25.0000,3.0000,418.4000,93.3550,65.0000,15.4271,-15.2280,2.4701,-19.4409,2.3910
7.0000,25.0000,4.0000,422.5600,93.3550,65.0000,15.4196,-14.0125,6.4354,-16.7276,5.5000
7.0000,25.0000,5.0000,426.7200,93.3550,65.0000,15.4122,-11.7842,9.9333,-13.1196,7.5613
